country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2
Argentina,1908,5.895,0.935,5.887,0.007,0.0
Argentina,1909,5.465,0.837,5.454,0.011,0.0
Argentina,1910,6.925,1.026,6.914,0.011,0.0
Argentina,1911,8.445,1.214,8.437,0.007,0.0
Argentina,1912,8.567,1.198,8.545,0.022,0.0
Argentina,1913,9.347,1.273,9.288,0.059,0.0
Argentina,1914,8.294,1.101,8.169,0.121,0.004
Argentina,1915,5.522,0.714,5.283,0.227,0.011
Argentina,1916,4.215,0.531,3.816,0.385,0.015
Argentina,1917,2.411,0.296,1.843,0.542,0.026
Argentina,1918,1.569,0.188,0.939,0.601,0.029
Argentina,1919,3.41,0.397,2.787,0.594,0.029
Argentina,1920,5.609,0.636,4.839,0.733,0.037
Argentina,1921,4.761,0.525,3.786,0.927,0.048
Argentina,1922,6.056,0.649,4.646,1.348,0.062
Argentina,1923,7.343,0.764,5.741,1.525,0.077
Argentina,1924,9.864,0.996,7.658,2.077,0.128
Argentina,1925,10.157,0.996,7.269,2.722,0.165
Argentina,1926,10.323,0.983,6.515,3.515,0.293
Argentina,1927,12.499,1.156,8.383,3.856,0.26
Argentina,1928,12.191,1.094,7.736,4.041,0.297
Argentina,1929,12.607,1.102,7.798,4.177,0.458
Argentina,1930,12.338,1.052,7.69,4.005,0.454
Argentina,1931,12.466,1.04,6.569,5.067,0.564
Argentina,1932,12.898,1.055,6.129,5.752,0.769
Argentina,1933,13.524,1.087,6.251,5.985,1.034
Argentina,1934,14.66,1.158,7.001,6.13,1.249
Argentina,1935,14.432,1.12,6.772,6.249,1.056
Argentina,1936,15.317,1.168,7.208,6.786,0.912
Argentina,1937,16.408,1.229,7.855,7.176,0.865
Argentina,1938,16.175,1.191,7.223,7.498,0.839
Argentina,1939,16.485,1.192,6.871,8.171,0.887
Argentina,1940,15.648,1.111,5.152,9.045,0.916
Argentina,1941,13.94,0.972,2.686,9.662,1.015
Argentina,1942,13.479,0.922,1.385,10.409,1.154
Argentina,1943,14.077,0.945,1.549,10.898,1.158
Argentina,1944,13.952,0.919,1.649,10.637,1.132
Argentina,1945,13.666,0.883,2.045,10.043,1.041
Argentina,1946,13.702,0.869,3.041,9.131,0.967
Argentina,1947,14.515,0.903,3.254,9.591,0.997
Argentina,1948,17.392,1.061,5.815,10.193,0.766
Argentina,1949,15.365,0.92,3.598,9.915,1.136
Argentina,1950,29.921,1.758,3.561,25.582,0.0
Argentina,1951,34.963,2.014,5.47,27.304,1.418
Argentina,1952,36.095,2.039,4.507,29.286,1.535
Argentina,1953,35.135,1.947,3.114,30.008,1.194
Argentina,1954,36.75,1.999,3.722,30.976,1.209
Argentina,1955,39.56,2.114,3.21,34.2,1.227
Argentina,1956,44.297,2.325,3.814,38.157,1.304
Argentina,1957,47.608,2.456,3.36,41.619,1.458
Argentina,1958,44.193,2.242,3.781,37.71,1.48
Argentina,1959,48.949,2.441,3.73,42.576,1.473
Argentina,1960,48.764,2.392,3.906,41.191,2.363
Argentina,1961,51.127,2.467,3.539,42.121,4.03
Argentina,1962,53.64,2.545,2.008,45.078,5.108
Argentina,1963,50.033,2.336,2.305,40.645,5.829
Argentina,1964,55.67,2.557,2.557,45.207,6.467
Argentina,1965,58.805,2.659,2.601,47.324,7.247
Argentina,1966,63.073,2.809,2.587,48.57,7.848
Argentina,1967,65.476,2.872,2.939,49.777,8.208
Argentina,1968,69.009,2.981,2.367,52.56,9.142
Argentina,1969,77.249,3.286,2.59,60.573,9.105
Argentina,1970,82.648,3.461,3.287,63.926,10.281
Argentina,1971,88.847,3.663,2.928,69.319,11.021
Argentina,1972,90.067,3.655,2.858,69.297,12.469
Argentina,1973,93.976,3.752,2.88,71.21,14.187
Argentina,1974,95.48,3.75,3.367,71.452,14.923
Argentina,1975,94.845,3.666,3.594,68.913,15.722
Argentina,1976,99.699,3.793,3.239,71.868,16.467
Argentina,1977,100.706,3.771,2.704,72.702,16.905
Argentina,1978,102.556,3.78,3.833,72.899,16.426
Argentina,1979,110.616,4.012,3.602,79.073,18.016
Argentina,1980,108.656,3.879,2.865,76.508,19.566
Argentina,1981,101.969,3.582,2.957,70.059,20.485
Argentina,1982,103.351,3.573,2.66,69.032,23.249
Argentina,1983,105.142,3.577,2.191,68.674,26.264
Argentina,1984,106.452,3.565,2.147,67.237,27.301
Argentina,1985,100.531,3.314,2.774,60.435,28.809
Argentina,1986,104.15,3.38,3.393,62.2,30.964
Argentina,1987,114.877,3.671,3.778,66.454,36.699
Argentina,1988,121.405,3.82,4.023,66.232,42.233
Argentina,1989,117.02,3.626,4.144,59.753,44.609
Argentina,1990,112.149,3.424,3.14,59.188,43.213
Argentina,1991,117.755,3.544,2.939,61.233,47.284
Argentina,1992,121.535,3.607,3.107,63.633,48.303
Argentina,1993,118.001,3.455,2.528,67.152,40.807
Argentina,1994,118.469,3.423,3.561,67.203,42.677
Argentina,1995,125.277,3.572,3.741,62.834,53.194
Argentina,1996,131.15,3.693,3.114,65.921,57.542
Argentina,1997,136.553,3.799,2.807,66.868,61.504
Argentina,1998,139.32,3.83,3.155,69.576,61.614
Argentina,1999,148.304,4.031,2.788,72.723,67.619
Argentina,2000,143.469,3.855,2.36,67.434,69.438
Argentina,2001,135.137,3.592,2.008,64.334,64.807
Argentina,2002,124.931,3.285,1.579,57.495,62.618
Argentina,2003,134.481,3.5,2.48,59.355,69.068
Argentina,2004,157.049,4.046,2.532,67.813,82.913
Argentina,2005,161.589,4.12,3.668,71.8,81.967
Argentina,2006,174.309,4.399,3.968,81.911,83.867
Argentina,2007,173.581,4.338,3.759,77.952,87.178
Argentina,2008,187.342,4.634,3.975,88.658,90.12
Argentina,2009,178.181,4.361,3.305,82.38,87.993
Argentina,2010,185.946,4.504,4.082,90.145,86.928
Argentina,2011,189.775,4.548,4.825,86.906,92.586
Argentina,2012,191.362,4.539,5.078,85.587,95.381
Argentina,2013,189.538,4.451,4.84,87.487,91.338
Argentina,2014,188.397,4.379,5.536,84.292,92.844
Argentina,2015,191.744,4.41,5.467,86.954,93.535
Argentina,2016,189.92,4.326,4.192,84.556,96.303
Argentina,2017,186.899,4.22,4.279,80.856,96.442
Argentina,2018,180.599,4.044,4.356,74.392,96.123
Argentina,2019,178.508,3.969,2.143,74.847,95.606
Argentina,2020,165.121,3.654,3.224,67.319,89.083
Argentina,2021,191.108,4.218,4.51,86.529,93.073
Argentina,2022,204.081,4.494,4.78,99.135,92.908
Argentina,2023,195.806,4.3,4.106,93.742,91.051
Armenia,1830,0.0,0.0,0.0,0.0,0.0
Armenia,1831,0.0,0.0,0.0,0.0,0.0
Armenia,1832,0.0,0.0,0.0,0.0,0.0
Armenia,1833,0.0,0.0,0.0,0.0,0.0
Armenia,1850,0.0,0.0,0.0,0.0,0.0
Armenia,1851,0.0002,0.0002,0.0002,0.0,0.0
Armenia,1852,0.0004,0.0004,0.0004,0.0,0.0
Armenia,1853,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0
Armenia,1854,0.0008,0.0008,0.0008,0.0,0.0
Armenia,1855,0.001,0.001,0.001,0.0,0.0
Armenia,1856,0.001,0.0013333333333333333,0.001,0.0,0.0
Armenia,1857,0.001,0.0016666666666666666,0.001,0.0,0.0
Armenia,1858,0.001,0.002,0.001,0.0,0.0
Armenia,1859,0.001,0.002,0.001,0.0,0.0
Armenia,1860,0.001,0.003,0.001,0.0,0.0
Armenia,1861,0.002,0.003,0.002,0.0,0.0
Armenia,1862,0.002,0.003,0.002,0.0,0.0
Armenia,1863,0.002,0.003,0.002,0.0,0.0
Armenia,1864,0.002,0.003,0.002,0.0,0.0
Armenia,1865,0.002,0.003,0.002,0.0,0.0
Armenia,1866,0.006,0.01,0.006,0.0,0.0
Armenia,1867,0.007,0.011,0.006,0.001,0.0
Armenia,1868,0.006,0.009,0.005,0.001,0.0
Armenia,1869,0.008,0.012,0.007,0.001,0.0
Armenia,1870,0.009,0.013,0.008,0.001,0.0
Armenia,1871,0.012,0.018,0.011,0.001,0.0
Armenia,1872,0.012,0.018,0.011,0.001,0.0
Armenia,1873,0.011,0.017,0.009,0.002,0.0
Armenia,1874,0.014,0.02,0.011,0.003,0.0
Armenia,1875,0.016,0.023,0.012,0.004,0.0
Armenia,1876,0.019,0.028,0.013,0.006,0.0
Armenia,1877,0.02,0.028,0.012,0.008,0.0
Armenia,1878,0.026,0.037,0.016,0.01,0.0
Armenia,1879,0.026,0.037,0.015,0.011,0.0
Armenia,1880,0.031,0.043,0.018,0.013,0.0
Armenia,1881,0.033,0.045,0.016,0.016,0.0
Armenia,1882,0.034,0.047,0.017,0.018,0.0
Armenia,1883,0.039,0.053,0.02,0.02,0.0
Armenia,1884,0.04,0.053,0.016,0.024,0.0
Armenia,1885,0.043,0.058,0.015,0.028,0.0
Armenia,1886,0.044,0.059,0.015,0.029,0.0
Armenia,1887,0.047,0.061,0.013,0.034,0.0
Armenia,1888,0.049,0.063,0.013,0.036,0.0
Armenia,1889,0.053,0.068,0.016,0.037,0.0
Armenia,1890,0.06,0.076,0.016,0.043,0.0
Armenia,1891,0.066,0.083,0.016,0.05,0.0
Armenia,1892,0.07,0.087,0.017,0.053,0.0
Armenia,1893,0.082,0.101,0.02,0.062,0.0
Armenia,1894,0.083,0.102,0.023,0.06,0.0
Armenia,1895,0.096,0.116,0.022,0.074,0.0
Armenia,1896,0.098,0.117,0.023,0.075,0.0
Armenia,1897,0.113,0.134,0.027,0.086,0.0
Armenia,1898,0.127,0.149,0.03,0.097,0.0
Armenia,1899,0.147,0.172,0.038,0.109,0.0
Armenia,1900,0.166,0.193,0.042,0.125,0.0
Armenia,1901,0.171,0.196,0.038,0.132,0.0
Armenia,1902,0.165,0.187,0.038,0.127,0.0
Armenia,1903,0.161,0.182,0.041,0.12,0.0
Armenia,1904,0.179,0.2,0.049,0.13,0.0
Armenia,1905,0.16,0.177,0.053,0.107,0.0
Armenia,1906,0.183,0.2,0.061,0.122,0.0
Armenia,1907,0.205,0.222,0.072,0.132,0.0
Armenia,1908,0.206,0.222,0.073,0.133,0.0
Armenia,1909,0.217,0.232,0.076,0.141,0.0
Armenia,1910,0.213,0.225,0.071,0.142,0.0
Armenia,1911,0.221,0.231,0.08,0.141,0.0
Armenia,1912,0.25,0.26,0.099,0.151,0.0
Armenia,1913,0.272,0.279,0.117,0.155,0.0
Armenia,1914,0.245,0.25,0.095,0.15,0.0
Armenia,1915,0.225,0.227,0.075,0.15,0.0
Armenia,1916,0.24,0.24,0.08,0.16,0.0
Armenia,1917,0.221,0.219,0.076,0.145,0.0
Armenia,1918,0.088,0.086,0.029,0.059,0.0
Armenia,1919,0.075,0.073,0.017,0.059,0.0
Armenia,1920,0.069,0.066,0.016,0.053,0.0
Armenia,1921,0.074,0.071,0.02,0.055,0.0
Armenia,1922,0.091,0.086,0.024,0.067,0.0
Armenia,1923,0.1,0.094,0.026,0.074,0.0
Armenia,1924,0.119,0.111,0.036,0.083,0.001
Armenia,1925,0.118,0.109,0.032,0.084,0.002
Armenia,1926,0.171,0.156,0.057,0.112,0.002
Armenia,1927,0.212,0.192,0.073,0.137,0.002
Armenia,1928,0.233,0.209,0.087,0.14,0.003
Armenia,1929,0.251,0.223,0.084,0.16,0.003
Armenia,1930,0.343,0.302,0.084,0.25,0.003
Armenia,1931,0.412,0.359,0.1,0.301,0.005
Armenia,1932,0.464,0.401,0.136,0.314,0.007
Armenia,1933,0.519,0.444,0.169,0.337,0.009
Armenia,1934,0.628,0.532,0.216,0.394,0.012
Armenia,1935,0.709,0.596,0.258,0.428,0.014
Armenia,1936,0.812,0.676,0.307,0.476,0.018
Armenia,1937,0.831,0.685,0.309,0.493,0.019
Armenia,1938,0.877,0.717,0.325,0.522,0.019
Armenia,1939,0.888,0.719,0.331,0.527,0.019
Armenia,1940,1.065,0.854,0.443,0.581,0.03
Armenia,1941,0.935,0.744,0.357,0.568,0.0
Armenia,1942,0.513,0.404,0.112,0.402,0.0
Armenia,1943,0.536,0.418,0.142,0.394,0.0
Armenia,1944,0.777,0.601,0.22,0.556,0.0
Armenia,1945,0.819,0.628,0.387,0.395,0.033
Armenia,1946,0.918,0.697,0.427,0.446,0.038
Armenia,1947,1.104,0.831,0.51,0.539,0.046
Armenia,1948,1.172,0.874,0.524,0.586,0.05
Armenia,1949,1.332,0.98,0.588,0.677,0.051
Armenia,1950,1.482,1.072,0.647,0.748,0.067
Armenia,1951,1.605,1.132,0.701,0.807,0.072
Armenia,1952,1.718,1.181,0.727,0.891,0.072
Armenia,1953,1.817,1.217,0.746,0.964,0.076
Armenia,1954,1.983,1.291,0.803,1.06,0.082
Armenia,1955,2.248,1.421,0.89,1.218,0.097
Armenia,1956,2.467,1.513,0.925,1.368,0.126
Armenia,1957,2.701,1.604,0.958,1.496,0.19
Armenia,1958,2.884,1.657,0.947,1.601,0.271
Armenia,1959,3.032,1.684,0.935,1.688,0.333
Armenia,1960,3.158,1.694,0.898,1.765,0.405
Armenia,1961,3.26,1.691,0.841,1.819,0.5
Armenia,1962,3.427,1.721,0.794,1.93,0.59
Armenia,1963,3.68,1.79,0.802,2.055,0.703
Armenia,1964,3.918,1.848,0.806,2.149,0.834
Armenia,1965,4.158,1.904,0.819,2.249,0.947
Armenia,1966,4.393,1.956,0.834,2.367,1.034
Armenia,1967,4.599,1.993,0.818,2.511,1.101
Armenia,1968,4.733,1.999,0.789,2.608,1.163
Armenia,1969,4.934,2.035,0.787,2.745,1.223
Armenia,1970,5.188,2.096,0.844,3.012,1.141
Armenia,1971,5.515,2.184,0.839,3.123,1.256
Armenia,1972,5.81,2.254,0.853,3.349,1.305
Armenia,1973,6.064,2.305,0.846,3.532,1.353
Armenia,1974,6.304,2.347,0.832,3.711,1.407
Armenia,1975,6.634,2.418,0.848,3.882,1.519
Armenia,1976,6.891,2.445,0.867,3.959,1.663
Armenia,1977,7.129,2.447,0.874,4.067,1.769
Armenia,1978,7.378,2.449,0.853,4.279,1.821
Armenia,1979,7.439,2.417,0.854,4.299,1.938
Armenia,1980,7.73,2.488,0.907,4.433,2.037
Armenia,1981,7.596,2.423,0.795,4.333,2.112
Armenia,1982,7.741,2.447,0.805,4.35,2.235
Armenia,1983,7.857,2.462,0.794,4.319,2.383
Armenia,1984,7.931,2.46,0.787,4.207,2.571
Armenia,1985,8.546,2.621,0.919,4.355,2.895
Armenia,1986,8.138,2.47,0.989,4.118,2.652
Armenia,1987,8.165,2.453,0.986,3.625,3.175
Armenia,1988,9.294,2.77,0.865,3.728,4.235
Armenia,1989,9.414,2.734,0.816,3.515,4.616
Armenia,1990,8.999,2.533,0.694,3.629,4.199
Armenia,1991,7.38,2.042,0.604,2.811,3.478
Armenia,1992,5.724,1.602,0.374,1.773,3.477
Armenia,1993,2.51,0.727,0.007,0.939,1.508
Armenia,1994,2.685,0.798,0.095,0.942,1.616
Armenia,1995,3.363,1.017,0.007,0.671,2.616
Armenia,1996,2.5,0.763,0.015,0.366,2.041
Armenia,1997,3.253,1.002,0.015,0.392,2.678
Armenia,1998,3.419,1.066,0.015,0.406,2.789
Armenia,1999,3.04,0.96,0.007,0.586,2.275
Armenia,2000,3.491,1.117,0.0,0.788,2.565
Armenia,2001,3.533,1.145,0.0,0.777,2.612
Armenia,2002,3.077,1.007,0.048,0.816,2.002
Armenia,2003,3.456,1.137,0.073,0.934,2.228
Armenia,2004,3.691,1.221,0.0,0.92,2.473
Armenia,2005,4.376,1.456,0.0,0.982,3.063
Armenia,2006,4.402,1.472,0.004,0.92,3.14
Armenia,2007,5.1,1.714,0.007,0.924,3.762
Armenia,2008,5.575,1.883,0.007,1.033,4.122
Armenia,2009,4.363,1.481,0.0,0.953,3.169
Armenia,2010,4.253,1.451,0.004,1.008,2.953
Armenia,2011,4.969,1.7,0.007,0.942,3.756
Armenia,2012,5.748,1.967,0.007,0.898,4.565
Armenia,2013,5.535,1.894,0.004,0.854,4.419
Armenia,2014,5.604,1.918,0.004,0.864,4.493
Armenia,2015,5.469,1.872,0.004,0.798,4.427
Armenia,2016,5.203,1.783,0.004,0.807,4.239
Armenia,2017,5.54,1.901,0.004,0.869,4.462
Armenia,2018,5.822,2.001,0.004,0.828,4.676
Armenia,2019,6.284,2.164,0.011,1.044,4.888
Armenia,2020,6.795,2.351,0.029,1.455,4.899
Armenia,2021,7.417,2.584,0.044,1.525,5.356
Armenia,2022,7.165,2.487,0.04,1.565,5.067
Armenia,2023,7.608,2.585,0.041,1.566,5.51
Asia,1750,0.0,0.0,0.002,0.0,0.0
Asia,1751,0.0,0.0,0.002,0.0,0.0
Asia,1752,0.0,0.0,0.002,0.0,0.0
Asia,1753,0.0,0.0,0.002,0.0,0.0
Asia,1754,0.0,0.0,0.002,0.0,0.0
Asia,1755,0.0,0.0,0.002,0.0,0.0
Asia,1756,0.0,0.0,0.002,0.0,0.0
Asia,1757,0.0,0.0,0.002,0.0,0.0
Asia,1758,0.0,0.0,0.002,0.0,0.0
Asia,1759,0.0,0.0,0.002,0.0,0.0
Asia,1760,0.0,0.0,0.002,0.0,0.0
Asia,1761,0.0,0.0,0.002,0.0,0.0
Asia,1762,0.0,0.0,0.002,0.0,0.0
Asia,1763,0.0,0.0,0.002,0.0,0.0
Asia,1764,0.0,0.0,0.002,0.0,0.0
Asia,1765,0.0,0.0,0.002,0.0,0.0
Asia,1766,0.0,0.0,0.002,0.0,0.0
Asia,1767,0.0,0.0,0.002,0.0,0.0
Asia,1768,0.0,0.0,0.002,0.0,0.0
Asia,1769,0.0,0.0,0.002,0.0,0.0
Asia,1770,0.0,0.0,0.002,0.0,0.0
Asia,1771,0.0,0.0,0.002,0.0,0.0
Asia,1772,0.0,0.0,0.002,0.0,0.0
Asia,1773,0.0,0.0,0.002,0.0,0.0
Asia,1774,0.0,0.0,0.002,0.0,0.0
Asia,1775,0.0,0.0,0.002,0.0,0.0
Asia,1776,0.0,0.0,0.002,0.0,0.0
Asia,1777,0.0,0.0,0.002,0.0,0.0
Asia,1778,0.0,0.0,0.002,0.0,0.0
Asia,1779,0.0,0.0,0.002,0.0,0.0
Asia,1780,0.0,0.0,0.002,0.0,0.0
Asia,1781,0.0,0.0,0.002,0.0,0.0
Asia,1782,0.0,0.0,0.002,0.0,0.0
Asia,1783,0.0,0.0,0.002,0.0,0.0
Asia,1784,0.0,0.0,0.002,0.0,0.0
Asia,1785,0.0,0.0,0.002,0.0,0.0
Asia,1786,0.0,0.0,0.002,0.0,0.0
Asia,1787,0.0,0.0,0.002,0.0,0.0
Asia,1788,0.0,0.0,0.002,0.0,0.0
Asia,1789,0.0,0.0,0.002,0.0,0.0
Asia,1790,0.0,0.0,0.002,0.0,0.0
Asia,1791,0.0,0.0,0.002,0.0,0.0
Asia,1792,0.0,0.0,0.002,0.0,0.0
Asia,1793,0.0,0.0,0.002,0.0,0.0
Asia,1794,0.0,0.0,0.002,0.0,0.0
Asia,1795,0.0,0.0,0.002,0.0,0.0
Asia,1796,0.0,0.0,0.002,0.0,0.0
Asia,1797,0.0,0.0,0.002,0.0,0.0
Asia,1798,0.0,0.0,0.002,0.0,0.0
Asia,1799,0.0,0.0,0.002,0.0,0.0
Asia,1800,0.0,0.0,0.002,0.0,0.0
Asia,1801,0.0,0.0,0.002,0.0,0.0
Asia,1802,0.0,0.0,0.002,0.0,0.0
Asia,1803,0.0,0.0,0.002,0.0,0.0
Asia,1804,0.0,0.0,0.002,0.0,0.0
Asia,1805,0.0,0.0,0.002,0.0,0.0
Asia,1806,0.0,0.0,0.002,0.0,0.0
Asia,1807,0.0,0.0,0.002,0.0,0.0
Asia,1808,0.0,0.0,0.002,0.0,0.0
Asia,1809,0.0,0.0,0.002,0.0,0.0
Asia,1810,0.0,0.0,0.002,0.0,0.0
Asia,1811,0.0,0.0,0.002,0.0,0.0
Asia,1812,0.0,0.0,0.002,0.0,0.0
Asia,1813,0.0,0.0,0.002,0.0,0.0
Asia,1814,0.0,0.0,0.002,0.0,0.0
Asia,1815,0.0,0.0,0.002,0.0,0.0
Asia,1816,0.0,0.0,0.002,0.0,0.0
Asia,1817,0.0,0.0,0.002,0.0,0.0
Asia,1818,0.0,0.0,0.002,0.0,0.0
Asia,1819,0.0,0.0,0.002,0.0,0.0
Asia,1820,0.0,0.0,0.002,0.0,0.0
Asia,1821,0.0,0.0,0.002,0.0,0.0
Asia,1822,0.0,0.0,0.002,0.0,0.0
Asia,1823,0.0,0.0,0.002,0.0,0.0
Asia,1824,0.0,0.0,0.002,0.0,0.0
Asia,1825,0.0,0.0,0.002,0.0,0.0
Asia,1826,0.0,0.0,0.002,0.0,0.0
Asia,1827,0.0,0.0,0.002,0.0,0.0
Asia,1828,0.0,0.0,0.002,0.0,0.0
Asia,1829,0.0,0.0,0.002,0.0,0.0
Asia,1830,0.002,0.0,0.002,0.0,0.0
Asia,1831,0.003,0.0,0.003,0.0,0.0
Asia,1832,0.002,0.0,0.002,0.0,0.0
Asia,1833,0.002,0.0,0.002,0.0,0.0
Asia,1834,0.0,0.0,0.0027647058823529413,0.0,0.0
Asia,1835,0.0,0.0,0.0035294117647058825,0.0,0.0
Asia,1836,0.0,0.0,0.004294117647058823,0.0,0.0
Asia,1837,0.0,0.0,0.005058823529411765,0.0,0.0
Asia,1838,0.0,0.0,0.005823529411764706,0.0,0.0
Asia,1839,0.0,0.0,0.0065882352941176465,0.0,0.0
Asia,1840,0.0,0.0,0.007352941176470588,0.0,0.0
Asia,1841,0.0,0.0,0.008117647058823528,0.0,0.0
Asia,1842,0.0,0.0,0.00888235294117647,0.0,0.0
Asia,1843,0.0,0.0,0.009647058823529411,0.0,0.0
Asia,1844,0.0,0.0,0.010411764705882353,0.0,0.0
Asia,1845,0.0,0.0,0.011176470588235293,0.0,0.0
Asia,1846,0.0,0.0,0.011941176470588235,0.0,0.0
Asia,1847,0.0,0.0,0.012705882352941176,0.0,0.0
Asia,1848,0.0,0.0,0.013470588235294116,0.0,0.0
Asia,1849,0.0,0.0,0.014235294117647058,0.0,0.0
Asia,1850,0.015,0.0,0.015,0.0,0.0
Asia,1851,0.0,0.0,0.020999999999999998,0.0,0.0
Asia,1852,0.0,0.0,0.027,0.0,0.0
Asia,1853,0.0,0.0,0.033,0.0,0.0
Asia,1854,0.0,0.0,0.039,0.0,0.0
Asia,1855,0.045,0.0,0.045,0.0,0.0
Asia,1856,0.0,0.0,0.18233333333333335,0.0,0.0
Asia,1857,0.0,0.0,0.31966666666666665,0.0,0.0
Asia,1858,0.457,0.001,0.457,0.0,0.0
Asia,1859,0.703,0.001,0.703,0.0,0.0
Asia,1860,0.731,0.001,0.723,0.008,0.0
Asia,1861,0.609,0.001,0.6,0.009,0.0
Asia,1862,0.651,0.001,0.642,0.009,0.0
Asia,1863,0.715,0.001,0.703,0.012,0.0
Asia,1864,0.695,0.001,0.679,0.016,0.0
Asia,1865,0.83,0.001,0.813,0.017,0.0
Asia,1866,1.205,0.001,1.178,0.027,0.0
Asia,1867,0.636,0.001,0.6,0.037,0.0
Asia,1868,0.527,0.001,0.478,0.05,0.0
Asia,1869,0.748,0.001,0.693,0.055,0.0
Asia,1870,0.677,0.001,0.62,0.057,0.0
Asia,1871,0.9,0.001,0.841,0.059,0.0
Asia,1872,0.973,0.001,0.909,0.064,0.0
Asia,1873,0.93,0.001,0.823,0.107,0.0
Asia,1874,1.634,0.002,1.488,0.146,0.0
Asia,1875,2.703,0.003,2.488,0.215,0.0
Asia,1876,2.809,0.003,2.514,0.295,0.0
Asia,1877,2.891,0.003,2.541,0.35,0.0
Asia,1878,5.459,0.007,4.946,0.513,0.0
Asia,1879,5.672,0.007,4.976,0.696,0.0
Asia,1880,6.19,0.007,5.405,0.785,0.0
Asia,1881,6.35,0.008,5.537,0.813,0.0
Asia,1882,6.878,0.008,5.777,1.101,0.0
Asia,1883,7.606,0.009,6.47,1.136,0.0
Asia,1884,8.191,0.01,6.806,1.385,0.0
Asia,1885,8.538,0.01,7.087,1.451,0.0
Asia,1886,9.113,0.011,7.412,1.701,0.0
Asia,1887,10.537,0.012,8.721,1.816,0.0
Asia,1888,11.717,0.013,9.65,2.068,0.0
Asia,1889,13.783,0.016,11.382,2.4,0.0
Asia,1890,15.087,0.017,12.367,2.72,0.0
Asia,1891,17.204,0.019,14.187,3.017,0.0
Asia,1892,18.275,0.02,15.107,3.168,0.0
Asia,1893,20.415,0.023,16.25,4.164,0.0
Asia,1894,22.75,0.025,18.964,3.786,0.0
Asia,1895,26.306,0.029,21.686,4.62,0.0
Asia,1896,28.032,0.031,23.179,4.853,0.0
Asia,1897,30.49,0.033,24.692,5.798,0.0
Asia,1898,36.491,0.04,30.081,6.41,0.0
Asia,1899,38.651,0.042,32.029,6.622,0.0
Asia,1900,44.005,0.047,36.349,7.655,0.0
Asia,1901,50.365,0.054,40.873,9.492,0.0
Asia,1902,52.408,0.056,43.757,8.65,0.0
Asia,1903,55.063,0.058,45.269,9.794,0.0
Asia,1904,61.908,0.065,50.658,11.25,0.0
Asia,1905,63.004,0.065,52.332,10.672,0.0
Asia,1906,70.283,0.072,58.509,11.773,0.0
Asia,1907,97.198,0.099,84.188,13.01,0.0
Asia,1908,105.986,0.108,92.474,13.512,0.0
Asia,1909,109.206,0.11,94.427,14.779,0.0
Asia,1910,110.778,0.111,97.496,13.281,0.0
Asia,1911,117.759,0.117,103.732,14.027,0.0
Asia,1912,119.773,0.118,105.975,13.798,0.0
Asia,1913,137.362,0.134,122.133,15.228,0.0
Asia,1914,142.872,0.139,127.379,15.493,0.0
Asia,1915,136.656,0.132,120.463,16.194,0.0
Asia,1916,149.898,0.144,132.054,17.814,0.029
Asia,1917,161.992,0.154,143.99,17.958,0.044
Asia,1918,166.877,0.157,151.685,15.144,0.048
Asia,1919,183.56,0.172,167.023,16.486,0.051
Asia,1920,175.43,0.163,157.557,17.802,0.07
Asia,1921,171.798,0.158,151.446,20.141,0.211
Asia,1922,181.279,0.166,157.998,23.063,0.218
Asia,1923,199.211,0.181,171.998,26.826,0.387
Asia,1924,213.281,0.192,183.81,28.958,0.513
Asia,1925,215.446,0.193,184.182,30.48,0.784
Asia,1926,218.816,0.195,185.916,32.188,0.712
Asia,1927,236.8,0.209,199.723,36.369,0.709
Asia,1928,248.404,0.218,205.422,39.555,0.907
Asia,1929,258.356,0.224,211.299,43.006,1.148
Asia,1930,257.934,0.222,206.65,47.495,1.052
Asia,1931,248.69,0.212,196.413,47.835,1.678
Asia,1932,248.778,0.21,193.89,50.268,1.788
Asia,1933,273.077,0.228,213.496,54.045,2.21
Asia,1934,309.624,0.256,241.93,61.64,2.523
Asia,1935,337.28,0.276,263.28,66.83,2.645
Asia,1936,364.164,0.294,281.962,74.184,2.797
Asia,1937,385.502,0.308,291.257,85.879,3.066
Asia,1938,394.735,0.312,299.341,88.368,3.221
Asia,1939,418.854,0.328,312.837,98.091,3.497
Asia,1940,471.808,0.366,371.542,92.699,4.254
Asia,1941,478.394,0.369,389.854,81.844,0.319
Asia,1942,447.4,0.342,368.434,73.338,0.26
Asia,1943,440.111,0.335,350.15,84.99,0.179
Asia,1944,440.57,0.334,341.205,95.199,0.194
Asia,1945,328.107,0.247,224.273,99.528,2.051
Asia,1946,315.629,0.237,185.75,125.188,2.338
Asia,1947,380.405,0.284,218.698,156.192,2.815
Asia,1948,383.992,0.285,239.748,137.328,3.693
Asia,1949,382.658,0.281,282.775,89.829,5.312
Asia,1950,400.619,0.293,305.218,83.579,5.495
Asia,1951,455.001,0.326,351.867,88.356,6.114
Asia,1952,504.672,0.354,390.235,98.215,6.662
Asia,1953,540.334,0.371,406.527,114.934,7.465
Asia,1954,592.126,0.398,436.501,133.64,8.294
Asia,1955,674.884,0.443,476.318,161.58,11.105
Asia,1956,749.398,0.481,521.424,184.588,13.625
